factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index
F000010942,ST0071,2023-07-23,False,35.84,14.78,99.63,103.37
F000010943,ST0071,2023-07-30,False,37.55,14.29,101.24,102.43
F000010944,ST0071,2023-08-06,False,35.72,13.82,100.85,102.53
F000010945,ST0071,2023-08-13,False,33.91,17.75,100.72,102.48
F000010946,ST0071,2023-08-20,False,35.42,14.98,102.3,101.45
F000010947,ST0071,2023-08-27,False,32.89,21.98,101.26,102.31
F000010948,ST0071,2023-09-03,False,33.74,17.63,101.19,102.12
F000010949,ST0071,2023-09-10,False,32.89,17.88,102.0,101.25
F000010950,ST0071,2023-09-17,False,33.44,22.15,101.74,102.15
F000010951,ST0071,2023-09-24,False,31.15,20.23,101.71,102.37
F000010952,ST0071,2023-10-01,False,30.96,20.45,102.06,104.59
F000010953,ST0071,2023-10-08,False,30.02,21.38,100.58,103.52
F000010954,ST0071,2023-10-15,False,26.39,21.0,101.56,104.83
F000010955,ST0071,2023-10-22,False,29.35,20.22,102.86,103.99
F000010956,ST0071,2023-10-29,False,27.22,18.31,101.0,104.06
F000010957,ST0071,2023-11-05,False,25.6,22.01,100.38,103.94
F000010958,ST0071,2023-11-12,False,23.73,15.9,103.34,103.5
F000010959,ST0071,2023-11-19,False,24.62,15.12,102.42,104.86
F000010960,ST0071,2023-11-26,False,25.04,17.75,100.85,104.05
F000010961,ST0071,2023-12-03,False,23.37,13.14,101.96,102.74
F000010962,ST0071,2023-12-10,False,25.31,12.82,103.56,104.03
F000010963,ST0071,2023-12-17,True,22.12,10.16,102.7,105.83
F000010964,ST0071,2023-12-24,True,22.63,8.32,105.05,103.55
F000010965,ST0071,2023-12-31,False,22.86,6.71,100.67,104.35
F000010966,ST0071,2024-01-07,False,23.8,7.61,101.66,103.91
F000010967,ST0071,2024-01-14,True,21.67,9.44,104.96,105.29
F000010968,ST0071,2024-01-21,False,21.58,7.02,101.91,104.39
F000010969,ST0071,2024-01-28,False,23.89,7.36,99.93,104.64
F000010970,ST0071,2024-02-04,False,21.33,6.22,102.47,105.58
F000010971,ST0071,2024-02-11,False,21.83,7.96,102.81,106.61
F000010972,ST0071,2024-02-18,False,22.62,9.03,104.07,105.44
F000010973,ST0071,2024-02-25,False,24.01,10.28,102.75,104.19
F000010974,ST0071,2024-03-03,False,26.38,8.28,102.58,104.84
F000010975,ST0071,2024-03-10,False,25.84,12.53,101.33,105.44
F000010976,ST0071,2024-03-17,False,25.24,6.94,102.52,105.62
F000010977,ST0071,2024-03-24,False,26.16,8.37,103.95,104.8
F000010978,ST0071,2024-03-31,False,25.37,11.28,104.43,104.66
F000010979,ST0071,2024-04-07,False,27.07,7.31,102.51,106.0
F000010980,ST0071,2024-04-14,False,25.7,7.31,101.89,105.96
F000010981,ST0071,2024-04-21,True,27.64,9.38,102.62,107.02
F000010982,ST0071,2024-04-28,False,29.88,9.63,104.49,105.02
F000010983,ST0071,2024-05-05,False,31.16,12.89,103.77,106.42
F000010984,ST0071,2024-05-12,False,30.32,7.08,101.84,106.53
F000010985,ST0071,2024-05-19,False,30.0,6.68,100.23,105.54
F000010986,ST0071,2024-05-26,False,33.33,6.4,102.92,106.54
F000010987,ST0071,2024-06-02,False,35.41,6.46,101.43,105.94
F000010988,ST0071,2024-06-09,False,31.0,13.74,101.89,106.96
F000010989,ST0071,2024-06-16,False,32.77,6.94,102.08,106.16
F000010990,ST0071,2024-06-23,False,33.22,9.05,105.12,107.24
F000010991,ST0071,2024-06-30,False,30.68,9.88,102.83,106.05
F000010992,ST0071,2024-07-07,False,33.92,8.51,103.36,108.56
F000010993,ST0071,2024-07-14,False,31.9,9.65,102.73,107.27
F000010994,ST0071,2024-07-21,False,33.77,11.04,103.75,106.51
F000010995,ST0071,2024-07-28,False,32.65,12.1,103.29,106.58
F000010996,ST0071,2024-08-04,False,33.35,17.11,102.91,107.28
F000010997,ST0071,2024-08-11,False,34.13,14.61,102.95,107.32
F000010998,ST0071,2024-08-18,False,33.37,17.82,103.78,107.48
F000010999,ST0071,2024-08-25,False,33.19,17.62,102.85,106.47
F000011000,ST0071,2024-09-01,False,33.7,18.7,104.02,108.21
F000011001,ST0071,2024-09-08,False,31.42,21.38,103.5,107.46
F000011002,ST0071,2024-09-15,False,29.16,18.19,105.23,108.51
F000011003,ST0071,2024-09-22,False,30.86,24.71,103.09,107.32
F000011004,ST0071,2024-09-29,False,31.88,21.14,103.33,107.63
F000011005,ST0071,2024-10-06,False,27.76,21.82,102.47,108.78
F000011006,ST0071,2024-10-13,False,31.28,29.95,100.79,110.14
F000011007,ST0071,2024-10-20,False,29.43,17.37,105.24,110.99
F000011008,ST0071,2024-10-27,False,27.61,20.81,103.41,107.47
F000011009,ST0071,2024-11-03,False,28.07,16.76,102.13,109.05
F000011010,ST0071,2024-11-10,False,27.43,17.75,103.6,107.62
F000011011,ST0071,2024-11-17,False,27.97,16.17,102.26,108.09
F000011012,ST0071,2024-11-24,False,24.18,17.18,103.62,109.06
F000011013,ST0071,2024-12-01,True,23.53,18.19,106.43,108.65
F000011014,ST0071,2024-12-08,True,26.47,11.82,105.88,108.21
F000011015,ST0071,2024-12-15,False,24.43,10.63,103.69,109.03
F000011016,ST0071,2024-12-22,True,23.71,11.53,108.45,109.12
F000011017,ST0071,2024-12-29,False,23.11,7.16,105.72,109.52
F000011018,ST0071,2025-01-05,False,25.38,12.15,105.12,108.68
F000011019,ST0071,2025-01-12,False,22.09,11.2,101.95,109.87
F000011020,ST0071,2025-01-19,False,21.5,8.97,104.03,107.99
F000011021,ST0071,2025-01-26,False,23.19,6.39,105.39,109.44
F000011022,ST0071,2025-02-02,False,22.22,6.87,104.35,108.36
F000011023,ST0071,2025-02-09,False,20.38,12.21,106.27,109.28
F000011024,ST0071,2025-02-16,False,22.6,10.77,104.0,109.38
F000011025,ST0071,2025-02-23,False,24.24,6.09,104.26,109.34
F000011026,ST0071,2025-03-02,False,23.77,6.53,104.25,110.2
F000011027,ST0071,2025-03-09,False,24.85,9.25,104.21,109.63
F000011028,ST0071,2025-03-16,False,26.22,7.25,102.95,109.32
F000011029,ST0071,2025-03-23,False,24.71,10.56,106.23,111.07
F000011030,ST0071,2025-03-30,False,26.66,16.97,102.77,109.57
F000011031,ST0071,2025-04-06,False,28.15,6.66,104.75,110.56
F000011032,ST0071,2025-04-13,True,29.07,10.33,105.65,110.44
F000011033,ST0071,2025-04-20,True,25.92,10.13,108.09,109.68
F000011034,ST0071,2025-04-27,True,28.24,6.17,106.74,110.03
F000011035,ST0071,2025-05-04,True,31.38,8.33,105.37,111.63
F000011036,ST0071,2025-05-11,True,28.66,8.19,107.02,111.69
F000011037,ST0071,2025-05-18,False,28.73,8.21,106.14,111.13
F000011038,ST0071,2025-05-25,False,33.16,8.5,104.03,111.57
F000011039,ST0071,2025-06-01,False,31.15,6.77,104.22,113.45
F000011040,ST0071,2025-06-08,False,32.32,9.8,107.09,112.51
F000011041,ST0071,2025-06-15,False,33.77,11.3,104.54,111.95
F000011042,ST0071,2025-06-22,False,35.08,6.61,105.26,111.05
F000011043,ST0071,2025-06-29,False,35.42,6.86,106.63,112.19
F000011044,ST0071,2025-07-06,False,32.92,7.49,105.21,111.06
F000011045,ST0071,2025-07-13,False,35.12,20.94,104.18,111.29
F000011046,ST0071,2025-07-20,False,33.49,10.12,105.91,112.09
F000011047,ST0071,2025-07-27,False,33.92,23.26,105.44,111.48
F000011048,ST0071,2025-08-03,False,34.21,15.18,106.25,112.94
F000011049,ST0071,2025-08-10,False,32.58,18.74,108.36,111.54
F000011050,ST0071,2025-08-17,False,33.83,18.13,106.47,111.71
F000011051,ST0071,2025-08-24,False,34.92,15.81,106.17,113.4
F000011052,ST0071,2025-08-31,False,33.34,16.76,105.97,113.46
F000011053,ST0071,2025-09-07,False,31.14,17.63,104.03,112.94
F000011054,ST0071,2025-09-14,False,32.39,19.28,104.49,112.53
F000011055,ST0071,2025-09-21,False,32.15,19.44,106.84,113.32
F000011056,ST0071,2025-09-28,False,30.97,22.57,106.68,113.13
F000011057,ST0071,2025-10-05,False,31.09,20.1,106.22,113.72
F000011058,ST0071,2025-10-12,False,29.88,20.97,107.01,112.84
F000011059,ST0071,2025-10-19,False,29.34,18.11,106.23,114.29
F000011060,ST0071,2025-10-26,False,29.15,17.48,106.78,114.04
F000011061,ST0071,2025-11-02,False,28.3,17.63,106.38,113.63
F000011062,ST0071,2025-11-09,False,26.71,17.65,106.38,113.42
F000011063,ST0071,2025-11-16,False,26.3,17.02,104.61,113.91
F000011064,ST0071,2025-11-23,False,24.84,16.17,104.49,112.82
F000011065,ST0071,2025-11-30,False,23.91,12.46,106.11,114.7
F000011066,ST0071,2025-12-07,False,23.2,11.54,107.89,113.77
F000011067,ST0071,2025-12-14,True,26.77,9.83,107.52,114.1
F000011068,ST0071,2025-12-21,True,23.98,10.7,110.52,114.25
F000011069,ST0071,2025-12-28,False,22.38,8.49,106.53,115.04
F000011070,ST0071,2026-01-04,False,24.1,7.98,106.2,114.62
F000011071,ST0071,2026-01-11,False,23.68,6.94,105.91,114.99
F000011072,ST0071,2026-01-18,False,21.72,8.18,108.26,113.97
F000011073,ST0071,2026-01-25,False,21.09,8.55,105.9,113.97
F000011074,ST0071,2026-02-01,False,23.39,8.1,106.63,114.14
F000011075,ST0071,2026-02-08,False,22.71,10.91,106.24,115.42
F000011076,ST0071,2026-02-15,False,24.18,8.64,106.16,115.48
F000011077,ST0072,2023-02-26,False,23.51,4.13,100.26,100.14
F000011078,ST0072,2023-03-05,False,22.71,5.02,100.57,100.49
F000011079,ST0072,2023-03-12,False,21.33,6.11,98.64,100.61
F000011080,ST0072,2023-03-19,False,22.03,5.03,100.05,101.68
F000011081,ST0072,2023-03-26,False,21.66,4.6,102.17,100.08
F000011082,ST0072,2023-04-02,False,24.3,4.69,101.39,100.57
F000011083,ST0072,2023-04-09,False,24.56,9.72,99.13,99.91
F000011084,ST0072,2023-04-16,False,24.52,9.11,99.35,101.11
F000011085,ST0072,2023-04-23,False,27.49,3.27,99.36,102.67
F000011086,ST0072,2023-04-30,False,28.08,3.95,99.82,101.21
F000011087,ST0072,2023-05-07,False,26.1,4.44,99.93,100.77
F000011088,ST0072,2023-05-14,False,28.9,3.69,100.69,102.87
F000011089,ST0072,2023-05-21,False,28.45,4.24,101.81,99.56
F000011090,ST0072,2023-05-28,False,30.06,7.16,100.33,100.33
F000011091,ST0072,2023-06-04,False,30.69,3.94,102.9,100.9
F000011092,ST0072,2023-06-11,False,32.38,7.21,100.87,100.64
F000011093,ST0072,2023-06-18,False,33.32,8.35,102.1,101.04
F000011094,ST0072,2023-06-25,False,32.6,3.19,102.47,102.4
F000011095,ST0072,2023-07-02,False,33.05,3.2,98.72,101.71
F000011096,ST0072,2023-07-09,False,32.14,5.04,99.53,101.88
F000011097,ST0072,2023-07-16,False,35.68,6.93,100.15,102.6
F000011098,ST0072,2023-07-23,False,34.9,7.15,100.52,103.3
F000011099,ST0072,2023-07-30,False,31.96,11.49,101.75,101.83
F000011100,ST0072,2023-08-06,False,31.44,10.62,102.14,102.12
F000011101,ST0072,2023-08-13,False,34.67,12.14,98.68,103.34
F000011102,ST0072,2023-08-20,False,31.42,13.72,101.02,101.68
F000011103,ST0072,2023-08-27,False,34.23,14.9,100.66,102.31
F000011104,ST0072,2023-09-03,False,31.36,16.94,98.89,102.98
F000011105,ST0072,2023-09-10,False,34.01,16.42,102.87,102.51
F000011106,ST0072,2023-09-17,False,29.94,14.93,101.62,101.81
F000011107,ST0072,2023-09-24,False,28.28,15.76,101.44,102.89
F000011108,ST0072,2023-10-01,False,29.3,16.64,101.14,102.84
F000011109,ST0072,2023-10-08,False,29.93,18.25,100.83,104.17
F000011110,ST0072,2023-10-15,False,26.26,17.74,102.33,102.25
F000011111,ST0072,2023-10-22,False,28.54,17.13,100.85,102.53
F000011112,ST0072,2023-10-29,False,27.68,17.09,101.8,103.27
F000011113,ST0072,2023-11-05,False,23.91,18.5,102.62,102.81
F000011114,ST0072,2023-11-12,False,26.44,13.82,100.97,103.06
F000011115,ST0072,2023-11-19,False,25.11,11.85,98.35,104.31
F000011116,ST0072,2023-11-26,False,22.53,12.11,100.73,102.56
F000011117,ST0072,2023-12-03,False,24.81,12.73,101.37,105.23
F000011118,ST0072,2023-12-10,False,24.17,12.35,101.63,104.65
F000011119,ST0072,2023-12-17,False,25.7,7.57,100.73,103.4
F000011120,ST0072,2023-12-24,True,19.91,9.42,101.91,103.97
F000011121,ST0072,2023-12-31,False,22.07,8.31,100.91,103.69
F000011122,ST0072,2024-01-07,False,23.27,3.48,100.75,103.9
F000011123,ST0072,2024-01-14,False,19.76,6.41,104.6,104.51
F000011124,ST0072,2024-01-21,False,22.54,3.34,103.34,104.45
F000011125,ST0072,2024-01-28,False,22.58,7.11,101.89,104.47
F000011126,ST0072,2024-02-04,False,21.75,14.25,103.37,103.24
F000011127,ST0072,2024-02-11,False,20.91,4.07,102.35,103.81
F000011128,ST0072,2024-02-18,True,21.59,7.14,103.9,105.32
F000011129,ST0072,2024-02-25,False,20.03,3.22,102.42,105.45
F000011130,ST0072,2024-03-03,True,22.58,7.19,103.5,105.5
F000011131,ST0072,2024-03-10,False,22.94,6.97,99.46,105.43
F000011132,ST0072,2024-03-17,False,24.88,5.97,100.75,106.3
F000011133,ST0072,2024-03-24,False,24.42,4.16,101.74,104.76
F000011134,ST0072,2024-03-31,False,23.51,4.49,103.12,105.7
F000011135,ST0072,2024-04-07,False,24.46,3.47,102.46,106.67
F000011136,ST0072,2024-04-14,False,26.84,4.69,103.58,103.87
F000011137,ST0072,2024-04-21,False,25.83,3.73,102.49,104.27
F000011138,ST0072,2024-04-28,False,26.95,3.94,101.2,106.02
F000011139,ST0072,2024-05-05,False,27.35,7.44,101.34,106.71
F000011140,ST0072,2024-05-12,False,27.29,6.14,103.65,105.88
F000011141,ST0072,2024-05-19,False,26.93,7.27,101.55,106.02
F000011142,ST0072,2024-05-26,False,26.71,6.3,104.18,105.58
F000011143,ST0072,2024-06-02,False,31.32,5.29,102.63,105.54
F000011144,ST0072,2024-06-09,False,32.04,5.23,100.41,106.43
F000011145,ST0072,2024-06-16,False,32.43,7.07,101.86,107.21
F000011146,ST0072,2024-06-23,False,30.1,7.15,102.53,106.31
F000011147,ST0072,2024-06-30,False,32.66,3.9,100.73,106.53
F000011148,ST0072,2024-07-07,False,31.76,5.49,102.52,106.77
F000011149,ST0072,2024-07-14,False,34.55,10.54,102.5,106.24
F000011150,ST0072,2024-07-21,False,35.26,9.05,102.9,106.94
F000011151,ST0072,2024-07-28,True,32.16,9.72,104.4,108.31
F000011152,ST0072,2024-08-04,False,34.49,12.03,103.43,107.76
F000011153,ST0072,2024-08-11,False,33.92,12.29,103.29,106.35
F000011154,ST0072,2024-08-18,False,30.09,12.19,102.92,106.76
F000011155,ST0072,2024-08-25,False,33.87,12.93,104.72,108.0
F000011156,ST0072,2024-09-01,False,31.99,18.0,102.9,106.78
F000011157,ST0072,2024-09-08,False,31.26,15.38,103.45,107.99
F000011158,ST0072,2024-09-15,True,30.96,14.83,103.4,107.25
F000011159,ST0072,2024-09-22,False,29.3,15.8,102.09,108.16
F000011160,ST0072,2024-09-29,False,29.67,19.68,101.28,108.41
F000011161,ST0072,2024-10-06,False,29.55,15.15,103.16,107.37
F000011162,ST0072,2024-10-13,True,30.22,18.42,105.25,109.58
F000011163,ST0072,2024-10-20,False,28.34,17.06,104.5,107.68
F000011164,ST0072,2024-10-27,False,27.74,15.48,105.5,109.39
F000011165,ST0072,2024-11-03,False,25.2,15.39,104.59,108.3
F000011166,ST0072,2024-11-10,False,23.35,12.79,104.46,107.13
F000011167,ST0072,2024-11-17,False,27.34,12.49,103.6,107.59
F000011168,ST0072,2024-11-24,False,22.42,12.92,103.18,110.67
F000011169,ST0072,2024-12-01,False,23.4,11.93,102.89,108.62
F000011170,ST0072,2024-12-08,False,23.03,8.0,104.51,108.32
F000011171,ST0072,2024-12-15,False,21.36,6.66,104.89,108.62
F000011172,ST0072,2024-12-22,False,21.16,5.16,104.41,107.94
F000011173,ST0072,2024-12-29,False,21.13,5.05,104.76,109.02
F000011174,ST0072,2025-01-05,False,19.05,5.69,105.13,108.81
F000011175,ST0072,2025-01-12,False,20.94,5.67,106.69,110.15
F000011176,ST0072,2025-01-19,False,20.22,4.06,104.71,109.14
F000011177,ST0072,2025-01-26,False,18.69,5.58,104.56,109.91
F000011178,ST0072,2025-02-02,False,19.28,3.62,103.87,109.73
F000011179,ST0072,2025-02-09,False,21.02,6.48,102.76,110.85
F000011180,ST0072,2025-02-16,False,21.13,4.81,105.27,110.7
F000011181,ST0072,2025-02-23,False,20.93,5.25,106.89,110.66
F000011182,ST0072,2025-03-02,False,21.58,5.44,106.33,110.03
F000011183,ST0072,2025-03-09,False,23.47,5.21,105.35,109.79
F000011184,ST0072,2025-03-16,False,25.55,4.11,104.42,109.5
F000011185,ST0072,2025-03-23,False,25.79,3.29,102.87,109.64
F000011186,ST0072,2025-03-30,False,22.86,10.83,102.66,110.19
F000011187,ST0072,2025-04-06,False,23.69,3.14,105.43,111.13
F000011188,ST0072,2025-04-13,False,24.74,15.97,105.91,110.33
F000011189,ST0072,2025-04-20,False,27.85,6.04,104.51,110.51
F000011190,ST0072,2025-04-27,False,28.58,5.65,106.56,109.21
F000011191,ST0072,2025-05-04,False,28.01,3.66,103.84,110.3
F000011192,ST0072,2025-05-11,False,27.4,5.68,103.09,112.9
F000011193,ST0072,2025-05-18,True,29.95,8.34,106.76,110.51
F000011194,ST0072,2025-05-25,False,29.99,3.23,104.26,111.25
F000011195,ST0072,2025-06-01,False,30.62,5.88,105.79,110.99
F000011196,ST0072,2025-06-08,False,31.8,11.89,105.11,112.27
F000011197,ST0072,2025-06-15,True,28.89,9.92,107.7,108.94
F000011198,ST0072,2025-06-22,False,32.93,4.07,104.5,111.22
F000011199,ST0072,2025-06-29,False,31.83,5.79,106.56,111.51
F000011200,ST0072,2025-07-06,True,32.21,11.67,106.44,112.16
F000011201,ST0072,2025-07-13,False,29.64,9.75,105.87,111.78
F000011202,ST0072,2025-07-20,True,35.03,13.18,108.52,111.55
F000011203,ST0072,2025-07-27,False,33.58,8.41,104.32,111.97
F000011204,ST0072,2025-08-03,False,34.97,16.7,103.89,112.49
F000011205,ST0072,2025-08-10,False,31.74,12.31,103.12,111.87
F000011206,ST0072,2025-08-17,False,32.95,13.58,104.55,111.97
F000011207,ST0072,2025-08-24,False,32.07,18.07,104.48,112.46
F000011208,ST0072,2025-08-31,False,32.74,15.55,103.8,112.58
F000011209,ST0072,2025-09-07,False,31.64,14.44,104.86,113.61
F000011210,ST0072,2025-09-14,False,32.59,16.28,105.57,113.65
F000011211,ST0072,2025-09-21,True,30.86,14.97,107.63,111.63
F000011212,ST0072,2025-09-28,False,29.84,18.67,106.54,113.69
F000011213,ST0072,2025-10-05,False,27.21,15.85,105.48,113.81
F000011214,ST0072,2025-10-12,False,29.5,15.95,105.15,113.4
F000011215,ST0072,2025-10-19,False,26.09,18.42,105.14,113.64
F000011216,ST0072,2025-10-26,False,25.72,16.6,104.66,112.17
F000011217,ST0072,2025-11-02,False,25.71,14.69,105.1,113.67
F000011218,ST0072,2025-11-09,False,24.6,14.16,106.05,113.56
F000011219,ST0072,2025-11-16,False,23.93,11.77,106.57,113.04
F000011220,ST0072,2025-11-23,False,23.02,19.14,105.27,113.97
F000011221,ST0072,2025-11-30,False,24.46,10.14,105.99,112.13
F000011222,ST0072,2025-12-07,False,23.41,11.99,104.25,113.29
F000011223,ST0072,2025-12-14,False,22.59,7.22,106.61,113.8
F000011224,ST0072,2025-12-21,False,21.47,10.49,107.54,114.73
F000011225,ST0072,2025-12-28,False,21.42,3.83,106.23,113.52
F000011226,ST0072,2026-01-04,False,22.46,4.48,108.65,114.91
F000011227,ST0072,2026-01-11,False,22.39,14.65,107.06,115.22
F000011228,ST0072,2026-01-18,False,21.18,4.27,104.14,115.65
F000011229,ST0072,2026-01-25,False,19.27,4.05,110.43,115.2
F000011230,ST0072,2026-02-01,False,20.18,7.56,107.36,113.86
F000011231,ST0072,2026-02-08,False,22.54,5.11,107.55,113.59
F000011232,ST0072,2026-02-15,False,21.58,3.41,105.75,115.03
F000011233,ST0073,2023-02-26,False,22.31,7.66,102.02,100.61
F000011234,ST0073,2023-03-05,False,26.9,8.76,100.41,99.08
F000011235,ST0073,2023-03-12,False,23.74,4.4,102.88,100.75
F000011236,ST0073,2023-03-19,False,22.77,4.21,99.56,100.81
F000011237,ST0073,2023-03-26,False,26.05,8.19,102.74,99.97
F000011238,ST0073,2023-04-02,False,25.57,14.4,100.09,101.38
F000011239,ST0073,2023-04-09,False,27.2,4.57,100.68,100.13
F000011240,ST0073,2023-04-16,False,28.36,5.31,101.57,100.1
F000011241,ST0073,2023-04-23,False,27.29,4.5,103.09,99.81
F000011242,ST0073,2023-04-30,False,29.63,5.35,101.11,100.49
F000011243,ST0073,2023-05-07,False,30.51,8.3,99.47,100.39
F000011244,ST0073,2023-05-14,False,29.11,6.3,99.79,99.86
F000011245,ST0073,2023-05-21,True,32.42,7.05,102.75,102.33
F000011246,ST0073,2023-05-28,False,31.69,5.17,102.3,100.61
F000011247,ST0073,2023-06-04,False,35.3,5.85,101.49,100.77
F000011248,ST0073,2023-06-11,False,32.23,10.65,99.19,101.66
F000011249,ST0073,2023-06-18,True,34.18,5.21,102.23,99.98
F000011250,ST0073,2023-06-25,False,32.44,4.53,101.83,99.9
F000011251,ST0073,2023-07-02,False,34.09,6.49,103.01,102.25
F000011252,ST0073,2023-07-09,False,34.56,5.87,102.51,102.49
F000011253,ST0073,2023-07-16,False,36.08,9.3,100.23,102.02
F000011254,ST0073,2023-07-23,False,36.52,9.68,102.3,101.69
F000011255,ST0073,2023-07-30,False,34.45,12.87,101.63,102.54
F000011256,ST0073,2023-08-06,False,33.12,13.32,101.42,102.01
F000011257,ST0073,2023-08-13,False,32.88,12.5,99.86,101.99
F000011258,ST0073,2023-08-20,False,33.34,14.7,100.65,101.23
F000011259,ST0073,2023-08-27,False,34.32,14.67,101.91,102.04
F000011260,ST0073,2023-09-03,False,31.86,17.98,100.89,103.34
F000011261,ST0073,2023-09-10,False,31.2,15.81,100.02,102.11
F000011262,ST0073,2023-09-17,False,31.06,17.89,98.41,102.67
F000011263,ST0073,2023-09-24,False,32.1,17.83,101.57,101.9
F000011264,ST0073,2023-10-01,True,29.46,17.29,101.79,104.16
F000011265,ST0073,2023-10-08,False,29.2,17.15,101.77,102.05
F000011266,ST0073,2023-10-15,False,31.14,17.09,101.62,103.02
F000011267,ST0073,2023-10-22,False,31.71,16.09,98.96,102.28
F000011268,ST0073,2023-10-29,False,30.36,15.52,100.55,104.86
F000011269,ST0073,2023-11-05,False,26.98,17.74,101.12,103.36
F000011270,ST0073,2023-11-12,False,24.76,19.63,98.85,104.27
F000011271,ST0073,2023-11-19,True,24.37,18.26,105.15,102.87
F000011272,ST0073,2023-11-26,False,24.27,14.33,102.65,103.99
F000011273,ST0073,2023-12-03,False,23.37,11.19,99.82,103.4
F000011274,ST0073,2023-12-10,False,24.78,8.67,100.51,103.68
F000011275,ST0073,2023-12-17,False,26.14,8.7,102.06,104.16
F000011276,ST0073,2023-12-24,False,23.71,6.2,102.51,104.28
F000011277,ST0073,2023-12-31,True,20.3,9.01,101.75,103.64
F000011278,ST0073,2024-01-07,False,22.03,6.32,102.84,103.44
F000011279,ST0073,2024-01-14,True,24.57,6.48,103.88,104.09
F000011280,ST0073,2024-01-21,False,20.95,6.39,102.85,104.44
F000011281,ST0073,2024-01-28,False,23.94,4.29,103.16,103.59
F000011282,ST0073,2024-02-04,False,22.44,10.7,101.0,103.62
F000011283,ST0073,2024-02-11,False,22.6,7.82,101.32,106.41
F000011284,ST0073,2024-02-18,False,20.19,6.18,103.98,104.04
F000011285,ST0073,2024-02-25,True,25.09,5.27,104.17,105.09
F000011286,ST0073,2024-03-03,False,25.67,9.15,100.53,105.55
F000011287,ST0073,2024-03-10,False,24.68,7.91,103.01,104.86
F000011288,ST0073,2024-03-17,False,25.02,4.53,103.39,103.35
F000011289,ST0073,2024-03-24,False,23.02,4.73,103.08,104.52
F000011290,ST0073,2024-03-31,False,23.21,5.27,99.62,104.74
F000011291,ST0073,2024-04-07,True,23.82,10.93,105.95,104.54
F000011292,ST0073,2024-04-14,False,28.11,6.47,101.58,104.34
F000011293,ST0073,2024-04-21,True,29.16,5.53,103.36,106.85
F000011294,ST0073,2024-04-28,False,30.51,6.2,103.72,105.3
F000011295,ST0073,2024-05-05,True,28.98,6.91,104.83,104.83
F000011296,ST0073,2024-05-12,True,26.9,4.33,103.47,105.57
F000011297,ST0073,2024-05-19,False,29.29,6.79,101.5,105.58
F000011298,ST0073,2024-05-26,False,33.05,9.39,100.41,105.23
F000011299,ST0073,2024-06-02,False,29.19,11.01,104.38,107.11
F000011300,ST0073,2024-06-09,False,33.65,10.0,104.33,107.16
F000011301,ST0073,2024-06-16,False,32.3,5.28,104.71,107.18
F000011302,ST0073,2024-06-23,False,35.49,6.75,102.55,107.1
F000011303,ST0073,2024-06-30,False,34.32,5.56,101.58,106.44
F000011304,ST0073,2024-07-07,False,31.88,8.6,105.7,106.46
F000011305,ST0073,2024-07-14,False,35.05,7.05,101.42,106.39
F000011306,ST0073,2024-07-21,False,36.48,8.55,102.99,107.57
F000011307,ST0073,2024-07-28,False,34.01,11.41,102.99,107.19
F000011308,ST0073,2024-08-04,False,34.97,12.32,103.83,106.26
F000011309,ST0073,2024-08-11,True,33.43,13.63,103.82,108.24
F000011310,ST0073,2024-08-18,False,33.69,15.11,103.17,108.2
F000011311,ST0073,2024-08-25,False,31.47,14.25,102.28,108.01
F000011312,ST0073,2024-09-01,False,30.97,18.04,101.94,106.72
F000011313,ST0073,2024-09-08,False,29.64,16.77,103.74,108.59
F000011314,ST0073,2024-09-15,True,29.75,19.59,101.9,108.31
F000011315,ST0073,2024-09-22,False,30.73,17.86,104.29,108.96
F000011316,ST0073,2024-09-29,False,30.54,17.43,103.7,108.22
F000011317,ST0073,2024-10-06,False,29.0,16.0,103.46,108.69
F000011318,ST0073,2024-10-13,False,29.72,16.32,102.96,108.15
F000011319,ST0073,2024-10-20,False,27.28,19.5,102.61,108.79
F000011320,ST0073,2024-10-27,False,27.81,16.8,104.54,109.31
F000011321,ST0073,2024-11-03,False,26.25,16.83,106.57,108.64
F000011322,ST0073,2024-11-10,False,28.04,15.75,103.8,108.99
F000011323,ST0073,2024-11-17,False,23.75,14.38,105.36,108.24
F000011324,ST0073,2024-11-24,False,24.77,19.89,103.71,109.42
F000011325,ST0073,2024-12-01,False,25.99,12.66,103.45,108.93
F000011326,ST0073,2024-12-08,False,23.07,8.71,103.07,109.36
F000011327,ST0073,2024-12-15,False,24.67,8.71,106.64,108.26
F000011328,ST0073,2024-12-22,False,23.9,14.54,104.39,110.27
F000011329,ST0073,2024-12-29,False,22.78,4.92,104.82,109.59
F000011330,ST0073,2025-01-05,False,21.87,6.97,101.62,109.43
F000011331,ST0073,2025-01-12,False,21.98,9.03,103.55,110.7
F000011332,ST0073,2025-01-19,False,22.38,8.95,103.66,109.3
F000011333,ST0073,2025-01-26,False,23.37,7.65,103.15,108.68
F000011334,ST0073,2025-02-02,False,20.85,4.33,102.91,110.15
F000011335,ST0073,2025-02-09,False,20.44,4.93,103.71,109.82
F000011336,ST0073,2025-02-16,False,23.34,4.62,105.29,108.02
F000011337,ST0073,2025-02-23,False,22.61,5.73,105.09,109.14
F000011338,ST0073,2025-03-02,False,20.24,6.21,103.81,110.75
F000011339,ST0073,2025-03-09,False,26.03,5.43,103.53,109.56
