customer_id,signup_date,city,state,segment
CUST005488,2024-02-19,Kanpur,Uttar Pradesh,Value
CUST005489,2023-10-07,Coimbatore,Tamil Nadu,Mainstream
CUST005490,2023-12-25,Howrah,West Bengal,Health-focused
CUST005491,2024-01-18,Jabalpur,Madhya Pradesh,Value
CUST005492,2023-10-20,Siliguri,West Bengal,Value
CUST005493,2023-11-09,Guwahati,Assam,Premium
CUST005494,2023-11-22,Hyderabad,Telangana,Value
CUST005495,2023-12-02,Guwahati,Assam,Value
CUST005496,2023-03-23,Bhopal,Madhya Pradesh,Value
CUST005497,2023-06-08,Kozhikode,Kerala,Value
CUST005498,2023-10-23,Udaipur,Rajasthan,Mainstream
CUST005499,2024-02-08,Kota,Rajasthan,Value
CUST005500,2024-01-11,Jalandhar,Punjab,Mainstream
CUST005501,2024-02-08,Kota,Rajasthan,Value
CUST005502,2023-10-11,Lucknow,Uttar Pradesh,Premium
CUST005503,2023-04-28,Hyderabad,Telangana,Value
CUST005504,2023-05-09,Bengaluru,Karnataka,Mainstream
CUST005505,2023-05-04,Bhubaneswar,Odisha,Value
CUST005506,2023-08-27,Mumbai,Maharashtra,Mainstream
CUST005507,2023-09-22,Jalandhar,Punjab,Mainstream
CUST005508,2023-11-20,Udaipur,Rajasthan,Mainstream
CUST005509,2023-08-28,Thiruvananthapuram,Kerala,Value
CUST005510,2023-05-25,Dibrugarh,Assam,Value
CUST005511,2023-02-28,Kota,Rajasthan,Mainstream
CUST005512,2023-10-12,Mumbai,Maharashtra,Value
CUST005513,2023-05-04,Jalandhar,Punjab,Premium
CUST005514,2023-09-26,Bhopal,Madhya Pradesh,Value
CUST005515,2023-04-21,Thiruvananthapuram,Kerala,Value
CUST005516,2023-07-30,Hyderabad,Telangana,Premium
CUST005517,2023-12-24,Jaipur,Rajasthan,Premium
CUST005518,2023-06-09,Dibrugarh,Assam,Value
CUST005519,2023-10-02,Rajkot,Gujarat,Health-focused
CUST005520,2023-10-24,Pune,Maharashtra,Premium
CUST005521,2023-07-01,Bengaluru,Karnataka,Mainstream
CUST005522,2024-01-10,Bhubaneswar,Odisha,Value
CUST005523,2023-06-14,Gwalior,Madhya Pradesh,Value
CUST005524,2024-02-16,Bhubaneswar,Odisha,Value
CUST005525,2023-11-26,Chandigarh,Punjab,Mainstream
CUST005526,2023-07-18,Lucknow,Uttar Pradesh,Health-focused
CUST005527,2023-12-19,Coimbatore,Tamil Nadu,Value
CUST005528,2024-01-02,Nashik,Maharashtra,Mainstream
CUST005529,2023-12-17,Silchar,Assam,Mainstream
CUST005530,2023-08-17,Guwahati,Assam,Premium
CUST005531,2023-06-13,Nizamabad,Telangana,Value
CUST005532,2023-11-22,Faridabad,Haryana,Mainstream
CUST005533,2023-03-19,Nagpur,Maharashtra,Value
CUST005534,2023-09-07,Patna,Bihar,Value
CUST005535,2023-03-05,Dibrugarh,Assam,Health-focused
CUST005536,2023-06-20,Jalandhar,Punjab,Mainstream
CUST005537,2023-12-22,Jaipur,Rajasthan,Premium
CUST005538,2023-10-05,Mysuru,Karnataka,Mainstream
CUST005539,2023-07-04,Pune,Maharashtra,Mainstream
CUST005540,2023-03-20,Jodhpur,Rajasthan,Mainstream
CUST005541,2023-11-24,Lucknow,Uttar Pradesh,Value
CUST005542,2024-01-04,Warangal,Telangana,Mainstream
CUST005543,2023-08-04,Nashik,Maharashtra,Value
CUST005544,2023-12-11,Hyderabad,Telangana,Value
CUST005545,2023-07-22,Bhagalpur,Bihar,Mainstream
CUST005546,2023-09-01,Cuttack,Odisha,Value
CUST005547,2023-10-01,Rohini,Delhi,Value
CUST005548,2023-11-09,Jodhpur,Rajasthan,Value
CUST005549,2024-01-20,Nizamabad,Telangana,Value
CUST005550,2023-07-17,Kozhikode,Kerala,Mainstream
CUST005551,2024-01-23,Saket,Delhi,Value
CUST005552,2023-10-03,Noida,Uttar Pradesh,Health-focused
CUST005553,2023-09-06,Nagpur,Maharashtra,Mainstream
CUST005554,2023-10-30,Jodhpur,Rajasthan,Mainstream
CUST005555,2023-10-11,Indore,Madhya Pradesh,Value
CUST005556,2023-05-30,Ahmedabad,Gujarat,Value
CUST005557,2023-11-24,Ahmedabad,Gujarat,Value
CUST005558,2023-05-13,Salem,Tamil Nadu,Mainstream
CUST005559,2023-08-30,Indore,Madhya Pradesh,Premium
CUST005560,2023-12-03,Amritsar,Punjab,Mainstream
CUST005561,2023-06-26,Nashik,Maharashtra,Health-focused
CUST005562,2023-06-18,Warangal,Telangana,Mainstream
CUST005563,2023-11-10,Guwahati,Assam,Mainstream
CUST005564,2023-06-22,Pune,Maharashtra,Premium
CUST005565,2023-03-26,Silchar,Assam,Premium
CUST005566,2023-07-15,Hubballi,Karnataka,Value
CUST005567,2023-12-05,Patna,Bihar,Mainstream
CUST005568,2023-12-20,Kota,Rajasthan,Health-focused
CUST005569,2023-10-11,Amritsar,Punjab,Value
CUST005570,2023-06-09,Cuttack,Odisha,Value
CUST005571,2023-06-13,Chennai,Tamil Nadu,Premium
CUST005572,2023-12-21,Bhagalpur,Bihar,Value
CUST005573,2023-03-27,Madurai,Tamil Nadu,Mainstream
CUST005574,2024-01-03,Gwalior,Madhya Pradesh,Mainstream
CUST005575,2023-12-04,Kochi,Kerala,Mainstream
CUST005576,2023-10-10,Vadodara,Gujarat,Mainstream
CUST005577,2023-05-16,Bhubaneswar,Odisha,Mainstream
CUST005578,2023-05-14,Nashik,Maharashtra,Value
CUST005579,2023-05-29,Varanasi,Uttar Pradesh,Mainstream
CUST005580,2023-08-15,New Delhi,Delhi,Mainstream
CUST005581,2023-12-13,Chennai,Tamil Nadu,Value
CUST005582,2023-04-17,Kozhikode,Kerala,Premium
CUST005583,2023-11-03,Hyderabad,Telangana,Mainstream
CUST005584,2023-12-28,Nashik,Maharashtra,Value
CUST005585,2023-12-23,Bengaluru,Karnataka,Value
CUST005586,2023-05-12,Hyderabad,Telangana,Mainstream
CUST005587,2023-06-24,Warangal,Telangana,Mainstream
CUST005588,2023-11-14,Kanpur,Uttar Pradesh,Health-focused
CUST005589,2023-10-16,Rourkela,Odisha,Value
CUST005590,2023-03-20,Mysuru,Karnataka,Mainstream
CUST005591,2023-11-14,Cuttack,Odisha,Value
CUST005592,2023-06-21,Rourkela,Odisha,Premium
CUST005593,2023-10-12,Vadodara,Gujarat,Value
CUST005594,2023-04-18,Nashik,Maharashtra,Mainstream
CUST005595,2023-08-13,Howrah,West Bengal,Value
CUST005596,2023-08-07,Chandigarh,Punjab,Mainstream
CUST005597,2023-08-28,Bhagalpur,Bihar,Health-focused
CUST005598,2023-10-28,Nizamabad,Telangana,Value
CUST005599,2023-07-19,Kanpur,Uttar Pradesh,Mainstream
CUST005600,2023-11-13,Jaipur,Rajasthan,Value
CUST005601,2023-08-04,Ahmedabad,Gujarat,Health-focused
CUST005602,2023-03-24,Madurai,Tamil Nadu,Premium
CUST005603,2024-01-23,Dwarka,Delhi,Health-focused
CUST005604,2023-11-27,Chandigarh,Punjab,Value
CUST005605,2023-09-15,Patna,Bihar,Value
CUST005606,2023-10-08,Chennai,Tamil Nadu,Mainstream
CUST005607,2023-03-25,Bhagalpur,Bihar,Mainstream
CUST005608,2023-07-30,Hyderabad,Telangana,Mainstream
CUST005609,2023-07-25,Udaipur,Rajasthan,Mainstream
CUST005610,2023-12-17,Kota,Rajasthan,Health-focused
CUST005611,2023-06-24,Bhopal,Madhya Pradesh,Health-focused
CUST005612,2023-07-28,Rourkela,Odisha,Premium
CUST005613,2023-05-05,Mumbai,Maharashtra,Mainstream
CUST005614,2023-11-08,Jalandhar,Punjab,Value
CUST005615,2023-11-08,Ahmedabad,Gujarat,Value
CUST005616,2023-05-19,Faridabad,Haryana,Mainstream
CUST005617,2023-04-20,Nizamabad,Telangana,Mainstream
CUST005618,2023-06-12,Kozhikode,Kerala,Premium
CUST005619,2023-04-12,Mysuru,Karnataka,Mainstream
CUST005620,2024-01-30,Amritsar,Punjab,Health-focused
CUST005621,2023-06-22,Indore,Madhya Pradesh,Health-focused
CUST005622,2023-09-06,Noida,Uttar Pradesh,Value
CUST005623,2024-01-12,Gurugram,Haryana,Mainstream
CUST005624,2023-09-13,Jodhpur,Rajasthan,Mainstream
CUST005625,2023-07-29,Nashik,Maharashtra,Health-focused
CUST005626,2024-02-24,Jabalpur,Madhya Pradesh,Premium
CUST005627,2023-04-29,Kota,Rajasthan,Value
CUST005628,2023-08-27,Panipat,Haryana,Mainstream
CUST005629,2023-11-02,Bhopal,Madhya Pradesh,Health-focused
CUST005630,2023-10-10,Jaipur,Rajasthan,Mainstream
CUST005631,2023-05-19,Nagpur,Maharashtra,Value
CUST005632,2023-04-15,Kolkata,West Bengal,Mainstream
CUST005633,2024-01-22,Kozhikode,Kerala,Mainstream
CUST005634,2023-07-29,Bhopal,Madhya Pradesh,Value
CUST005635,2023-03-27,Kota,Rajasthan,Value
CUST005636,2023-10-14,Jodhpur,Rajasthan,Mainstream
CUST005637,2023-05-02,Bhopal,Madhya Pradesh,Mainstream
CUST005638,2024-02-01,Nizamabad,Telangana,Mainstream
CUST005639,2023-03-12,Noida,Uttar Pradesh,Premium
CUST005640,2024-01-16,Warangal,Telangana,Health-focused
CUST005641,2024-01-22,Panipat,Haryana,Value
CUST005642,2023-04-26,Kozhikode,Kerala,Premium
CUST005643,2023-10-19,Rajkot,Gujarat,Value
CUST005644,2023-09-25,Saket,Delhi,Health-focused
CUST005645,2023-08-05,Bhubaneswar,Odisha,Value
CUST005646,2023-03-14,Kochi,Kerala,Value
CUST005647,2024-02-18,Hyderabad,Telangana,Value
CUST005648,2023-12-01,Kanpur,Uttar Pradesh,Mainstream
CUST005649,2023-06-12,Bengaluru,Karnataka,Premium
CUST005650,2023-09-29,Gaya,Bihar,Mainstream
CUST005651,2023-03-06,Dibrugarh,Assam,Mainstream
CUST005652,2024-01-06,Saket,Delhi,Premium
CUST005653,2023-07-31,Madurai,Tamil Nadu,Value
CUST005654,2023-07-26,Kota,Rajasthan,Value
CUST005655,2023-08-24,Pune,Maharashtra,Value
CUST005656,2023-09-16,Salem,Tamil Nadu,Value
CUST005657,2023-05-08,Faridabad,Haryana,Premium
CUST005658,2023-09-10,Kochi,Kerala,Value
CUST005659,2023-09-08,Varanasi,Uttar Pradesh,Premium
CUST005660,2023-08-27,Ahmedabad,Gujarat,Mainstream
CUST005661,2023-08-27,Kozhikode,Kerala,Mainstream
CUST005662,2023-10-08,Howrah,West Bengal,Mainstream
CUST005663,2023-07-28,Thiruvananthapuram,Kerala,Premium
CUST005664,2023-12-03,Bengaluru,Karnataka,Value
CUST005665,2023-08-16,Chandigarh,Punjab,Health-focused
CUST005666,2023-06-12,Chandigarh,Punjab,Mainstream
CUST005667,2023-07-06,Udaipur,Rajasthan,Health-focused
CUST005668,2023-11-26,Thiruvananthapuram,Kerala,Value
CUST005669,2023-06-29,Lucknow,Uttar Pradesh,Value
CUST005670,2023-08-29,Lucknow,Uttar Pradesh,Value
CUST005671,2024-02-17,Kota,Rajasthan,Mainstream
CUST005672,2023-07-25,Madurai,Tamil Nadu,Mainstream
CUST005673,2023-04-25,Surat,Gujarat,Value
CUST005674,2023-10-22,Kota,Rajasthan,Mainstream
CUST005675,2024-02-13,Ludhiana,Punjab,Value
CUST005676,2023-08-09,Nagpur,Maharashtra,Value
CUST005677,2024-01-25,Indore,Madhya Pradesh,Mainstream
CUST005678,2023-06-05,Cuttack,Odisha,Value
CUST005679,2023-03-28,Mangaluru,Karnataka,Mainstream
CUST005680,2023-04-10,Saket,Delhi,Health-focused
CUST005681,2023-08-11,Indore,Madhya Pradesh,Mainstream
CUST005682,2023-10-05,Chennai,Tamil Nadu,Value
CUST005683,2024-01-15,Silchar,Assam,Mainstream
CUST005684,2023-12-03,New Delhi,Delhi,Mainstream
CUST005685,2024-01-06,Salem,Tamil Nadu,Value
CUST005686,2023-09-30,Kozhikode,Kerala,Mainstream
CUST005687,2023-10-16,Indore,Madhya Pradesh,Value
CUST005688,2024-01-25,Hubballi,Karnataka,Mainstream
CUST005689,2023-12-19,Pune,Maharashtra,Premium
CUST005690,2023-04-03,Surat,Gujarat,Health-focused
CUST005691,2023-06-06,Faridabad,Haryana,Value
CUST005692,2023-05-31,Nashik,Maharashtra,Value
CUST005693,2023-11-10,Ahmedabad,Gujarat,Value
CUST005694,2024-02-14,Cuttack,Odisha,Health-focused
CUST005695,2023-05-07,Chandigarh,Punjab,Mainstream
CUST005696,2023-04-16,Siliguri,West Bengal,Mainstream
CUST005697,2023-09-23,Indore,Madhya Pradesh,Value
CUST005698,2023-04-05,Guwahati,Assam,Value
CUST005699,2023-12-12,Udaipur,Rajasthan,Mainstream
CUST005700,2023-09-19,Hyderabad,Telangana,Value
CUST005701,2023-11-18,Bhubaneswar,Odisha,Value
CUST005702,2023-05-06,Hyderabad,Telangana,Value
CUST005703,2023-08-08,Jaipur,Rajasthan,Value
CUST005704,2023-05-27,Noida,Uttar Pradesh,Value
CUST005705,2024-01-27,Mangaluru,Karnataka,Value
CUST005706,2024-01-06,Mumbai,Maharashtra,Health-focused
CUST005707,2023-06-12,Bengaluru,Karnataka,Value
CUST005708,2023-12-17,Udaipur,Rajasthan,Value
CUST005709,2023-05-26,Dwarka,Delhi,Value
CUST005710,2023-04-26,Gurugram,Haryana,Mainstream
CUST005711,2023-12-29,Surat,Gujarat,Value
CUST005712,2023-09-24,Udaipur,Rajasthan,Premium
CUST005713,2023-07-31,Gwalior,Madhya Pradesh,Value
CUST005714,2023-07-28,Durgapur,West Bengal,Value
CUST005715,2023-05-25,Gaya,Bihar,Premium
CUST005716,2023-07-13,Kota,Rajasthan,Mainstream
CUST005717,2023-12-21,Kolkata,West Bengal,Mainstream
CUST005718,2023-10-16,Gurugram,Haryana,Mainstream
CUST005719,2023-06-30,Silchar,Assam,Health-focused
CUST005720,2023-10-25,Udaipur,Rajasthan,Value
CUST005721,2023-04-14,Kanpur,Uttar Pradesh,Mainstream
CUST005722,2023-09-20,Ludhiana,Punjab,Health-focused
CUST005723,2023-03-31,Faridabad,Haryana,Mainstream
CUST005724,2023-09-13,Kota,Rajasthan,Premium
CUST005725,2024-01-19,Siliguri,West Bengal,Premium
CUST005726,2023-04-20,Hubballi,Karnataka,Mainstream
CUST005727,2023-09-03,Kota,Rajasthan,Premium
CUST005728,2023-12-20,Noida,Uttar Pradesh,Mainstream
CUST005729,2023-10-10,Gurugram,Haryana,Value
CUST005730,2023-08-07,Kota,Rajasthan,Mainstream
CUST005731,2023-12-20,Kanpur,Uttar Pradesh,Value
CUST005732,2023-12-18,Bhubaneswar,Odisha,Premium
CUST005733,2023-06-09,Ludhiana,Punjab,Value
CUST005734,2023-05-14,Thiruvananthapuram,Kerala,Health-focused
CUST005735,2023-04-08,Bhopal,Madhya Pradesh,Value
CUST005736,2024-02-18,Durgapur,West Bengal,Premium
CUST005737,2023-12-03,Bhubaneswar,Odisha,Mainstream
CUST005738,2024-01-29,Kanpur,Uttar Pradesh,Value
CUST005739,2023-11-09,Jabalpur,Madhya Pradesh,Mainstream
CUST005740,2023-03-11,Bhubaneswar,Odisha,Mainstream
CUST005741,2023-11-28,Bhubaneswar,Odisha,Value
CUST005742,2023-12-25,Warangal,Telangana,Mainstream
CUST005743,2023-08-26,Lucknow,Uttar Pradesh,Mainstream
CUST005744,2023-11-16,Lucknow,Uttar Pradesh,Value
CUST005745,2023-07-01,Rajkot,Gujarat,Value
CUST005746,2023-10-26,Nashik,Maharashtra,Premium
CUST005747,2024-02-14,Warangal,Telangana,Value
CUST005748,2023-07-16,Kolkata,West Bengal,Health-focused
CUST005749,2024-02-25,Cuttack,Odisha,Health-focused
CUST005750,2023-07-16,Pune,Maharashtra,Value
CUST005751,2023-04-29,Ahmedabad,Gujarat,Value
CUST005752,2023-12-26,Jabalpur,Madhya Pradesh,Premium
CUST005753,2023-08-10,Jabalpur,Madhya Pradesh,Value
CUST005754,2024-01-16,Jodhpur,Rajasthan,Mainstream
CUST005755,2023-07-27,Durgapur,West Bengal,Premium
CUST005756,2023-06-03,Faridabad,Haryana,Value
CUST005757,2023-12-22,Saket,Delhi,Value
CUST005758,2023-12-16,Bhopal,Madhya Pradesh,Value
CUST005759,2023-04-23,Jaipur,Rajasthan,Health-focused
CUST005760,2023-09-10,Durgapur,West Bengal,Mainstream
CUST005761,2023-09-23,Jabalpur,Madhya Pradesh,Value
CUST005762,2024-02-10,Bhagalpur,Bihar,Value
CUST005763,2023-12-30,Noida,Uttar Pradesh,Value
CUST005764,2023-09-13,New Delhi,Delhi,Value
CUST005765,2023-12-15,Dwarka,Delhi,Value
CUST005766,2023-07-02,Mumbai,Maharashtra,Mainstream
CUST005767,2023-04-08,Jaipur,Rajasthan,Premium
CUST005768,2023-07-15,Surat,Gujarat,Value
CUST005769,2023-09-28,Rajkot,Gujarat,Health-focused
CUST005770,2024-02-12,Silchar,Assam,Premium
CUST005771,2023-12-11,Jaipur,Rajasthan,Value
CUST005772,2023-04-03,Jaipur,Rajasthan,Mainstream
CUST005773,2023-03-17,Cuttack,Odisha,Mainstream
CUST005774,2023-04-13,Madurai,Tamil Nadu,Health-focused
CUST005775,2023-07-20,Saket,Delhi,Value
CUST005776,2023-08-04,Chennai,Tamil Nadu,Value
CUST005777,2023-12-10,Kolkata,West Bengal,Value
CUST005778,2023-09-20,Cuttack,Odisha,Health-focused
CUST005779,2023-12-31,Bengaluru,Karnataka,Premium
CUST005780,2023-04-29,Mysuru,Karnataka,Value
CUST005781,2023-08-13,Vadodara,Gujarat,Mainstream
CUST005782,2023-03-28,Gwalior,Madhya Pradesh,Premium
CUST005783,2023-10-01,Vadodara,Gujarat,Value
CUST005784,2024-02-04,Hubballi,Karnataka,Mainstream
CUST005785,2023-12-25,Saket,Delhi,Premium
CUST005786,2023-09-09,Dwarka,Delhi,Health-focused
CUST005787,2023-10-30,Bengaluru,Karnataka,Value
CUST005788,2023-04-26,New Delhi,Delhi,Premium
CUST005789,2023-04-17,Surat,Gujarat,Premium
CUST005790,2023-07-31,Bhopal,Madhya Pradesh,Health-focused
CUST005791,2023-05-19,Bhagalpur,Bihar,Premium
CUST005792,2023-05-04,Madurai,Tamil Nadu,Value
CUST005793,2023-05-06,Bhagalpur,Bihar,Value
CUST005794,2024-01-03,Silchar,Assam,Value
CUST005795,2023-11-14,Rajkot,Gujarat,Mainstream
CUST005796,2023-10-03,Faridabad,Haryana,Value
CUST005797,2023-04-07,Ahmedabad,Gujarat,Value
CUST005798,2023-04-23,Hubballi,Karnataka,Value
CUST005799,2023-07-22,Kochi,Kerala,Premium
CUST005800,2023-04-27,Howrah,West Bengal,Mainstream
CUST005801,2023-04-05,Faridabad,Haryana,Premium
CUST005802,2023-06-17,Lucknow,Uttar Pradesh,Health-focused
CUST005803,2024-01-31,Chandigarh,Punjab,Mainstream
CUST005804,2023-04-01,Rourkela,Odisha,Value
CUST005805,2023-08-21,Rourkela,Odisha,Value
CUST005806,2023-05-26,Ludhiana,Punjab,Health-focused
CUST005807,2023-04-05,Silchar,Assam,Value
CUST005808,2023-07-20,Pune,Maharashtra,Mainstream
CUST005809,2024-02-23,Silchar,Assam,Premium
CUST005810,2024-02-21,Bhagalpur,Bihar,Mainstream
CUST005811,2024-01-01,Udaipur,Rajasthan,Mainstream
CUST005812,2023-03-13,Indore,Madhya Pradesh,Health-focused
CUST005813,2024-01-13,Gurugram,Haryana,Mainstream
CUST005814,2024-01-31,Jalandhar,Punjab,Mainstream
CUST005815,2023-11-11,Kochi,Kerala,Value
CUST005816,2023-05-31,Indore,Madhya Pradesh,Premium
CUST005817,2023-10-17,Bhagalpur,Bihar,Mainstream
CUST005818,2024-01-26,Warangal,Telangana,Mainstream
CUST005819,2023-07-08,Faridabad,Haryana,Value
CUST005820,2024-01-31,Kochi,Kerala,Mainstream
CUST005821,2024-01-26,Bengaluru,Karnataka,Value
CUST005822,2023-02-28,Jaipur,Rajasthan,Premium
CUST005823,2023-09-29,Kozhikode,Kerala,Mainstream
CUST005824,2024-02-19,Siliguri,West Bengal,Value
CUST005825,2023-02-27,Patna,Bihar,Premium
CUST005826,2023-03-28,Cuttack,Odisha,Mainstream
CUST005827,2023-11-27,Jaipur,Rajasthan,Mainstream
CUST005828,2023-05-23,Hyderabad,Telangana,Mainstream
CUST005829,2024-01-29,Ahmedabad,Gujarat,Value
CUST005830,2023-12-05,Howrah,West Bengal,Value
CUST005831,2023-05-16,Hyderabad,Telangana,Value
CUST005832,2023-10-25,Bhopal,Madhya Pradesh,Mainstream
CUST005833,2023-08-28,Ludhiana,Punjab,Mainstream
CUST005834,2023-04-14,Bhopal,Madhya Pradesh,Value
CUST005835,2023-04-26,Mangaluru,Karnataka,Mainstream
CUST005836,2023-04-19,Kanpur,Uttar Pradesh,Premium
CUST005837,2023-03-13,Dwarka,Delhi,Value
CUST005838,2023-10-10,Ludhiana,Punjab,Value
CUST005839,2023-11-24,Hyderabad,Telangana,Premium
CUST005840,2023-10-07,Hyderabad,Telangana,Premium
CUST005841,2024-02-01,Bhopal,Madhya Pradesh,Mainstream
CUST005842,2023-03-18,Faridabad,Haryana,Mainstream
CUST005843,2023-05-02,Bhagalpur,Bihar,Value
CUST005844,2023-07-29,Mumbai,Maharashtra,Value
CUST005845,2024-02-25,Rohini,Delhi,Health-focused
CUST005846,2024-01-05,Ludhiana,Punjab,Value
CUST005847,2023-11-14,Ludhiana,Punjab,Premium
CUST005848,2023-12-07,Rohini,Delhi,Value
CUST005849,2024-01-13,Cuttack,Odisha,Value
CUST005850,2023-04-10,Nizamabad,Telangana,Value
CUST005851,2023-08-21,Lucknow,Uttar Pradesh,Value
CUST005852,2023-03-10,Silchar,Assam,Mainstream
CUST005853,2023-04-26,Varanasi,Uttar Pradesh,Mainstream
CUST005854,2024-01-30,Hyderabad,Telangana,Value
CUST005855,2023-06-28,Gaya,Bihar,Health-focused
CUST005856,2023-08-08,Kozhikode,Kerala,Mainstream
CUST005857,2023-11-05,Amritsar,Punjab,Health-focused
CUST005858,2024-02-18,Panipat,Haryana,Mainstream
CUST005859,2023-02-26,Nagpur,Maharashtra,Value
CUST005860,2023-12-13,Rourkela,Odisha,Health-focused
CUST005861,2023-05-15,Mangaluru,Karnataka,Value
CUST005862,2023-03-22,Bhubaneswar,Odisha,Value
CUST005863,2023-06-29,Thiruvananthapuram,Kerala,Mainstream
CUST005864,2023-09-04,Varanasi,Uttar Pradesh,Premium
CUST005865,2023-08-07,Patna,Bihar,Value
CUST005866,2023-06-20,Warangal,Telangana,Mainstream
CUST005867,2023-07-29,Rourkela,Odisha,Mainstream
CUST005868,2024-01-17,Mysuru,Karnataka,Value
CUST005869,2023-09-18,Nagpur,Maharashtra,Value
CUST005870,2023-07-30,Durgapur,West Bengal,Value
CUST005871,2023-05-29,Gaya,Bihar,Premium
CUST005872,2024-02-06,Chandigarh,Punjab,Mainstream
CUST005873,2023-07-04,Howrah,West Bengal,Mainstream
CUST005874,2023-02-28,Howrah,West Bengal,Value
CUST005875,2024-02-24,Mangaluru,Karnataka,Value
CUST005876,2023-08-14,Warangal,Telangana,Value
CUST005877,2023-09-17,Ludhiana,Punjab,Health-focused
CUST005878,2023-08-06,Rohini,Delhi,Mainstream
CUST005879,2023-12-22,Gaya,Bihar,Premium
CUST005880,2023-11-08,Nashik,Maharashtra,Value
CUST005881,2023-05-21,Kochi,Kerala,Value
CUST005882,2023-06-15,Faridabad,Haryana,Value
CUST005883,2023-08-18,Noida,Uttar Pradesh,Mainstream
CUST005884,2023-06-19,Gwalior,Madhya Pradesh,Value
CUST005885,2023-05-08,Madurai,Tamil Nadu,Mainstream
CUST005886,2023-03-08,Kochi,Kerala,Value
CUST005887,2023-05-31,Nizamabad,Telangana,Mainstream
CUST005888,2023-11-01,Salem,Tamil Nadu,Value
CUST005889,2023-05-04,Indore,Madhya Pradesh,Mainstream
CUST005890,2023-10-21,Nagpur,Maharashtra,Value
CUST005891,2023-06-29,Kolkata,West Bengal,Value
CUST005892,2023-06-13,Durgapur,West Bengal,Value
CUST005893,2023-05-01,Guwahati,Assam,Value
CUST005894,2023-04-29,Gurugram,Haryana,Health-focused
CUST005895,2023-07-30,Noida,Uttar Pradesh,Mainstream
CUST005896,2023-03-21,Gurugram,Haryana,Value
CUST005897,2023-03-22,Bhubaneswar,Odisha,Mainstream
CUST005898,2023-06-14,Dwarka,Delhi,Mainstream
CUST005899,2024-01-01,Panipat,Haryana,Value
CUST005900,2023-02-27,Guwahati,Assam,Mainstream
CUST005901,2023-12-20,Bengaluru,Karnataka,Value
CUST005902,2023-05-11,Jalandhar,Punjab,Value
CUST005903,2024-02-07,Siliguri,West Bengal,Value
CUST005904,2023-09-02,Kota,Rajasthan,Value
CUST005905,2023-10-14,Panipat,Haryana,Value
CUST005906,2023-08-21,Hyderabad,Telangana,Value
CUST005907,2023-04-09,Surat,Gujarat,Mainstream
CUST005908,2023-10-22,Kozhikode,Kerala,Mainstream
CUST005909,2023-07-24,Madurai,Tamil Nadu,Value
CUST005910,2023-07-01,Bhagalpur,Bihar,Value
CUST005911,2023-04-27,Patna,Bihar,Premium
CUST005912,2024-01-06,Gwalior,Madhya Pradesh,Value
CUST005913,2023-11-08,New Delhi,Delhi,Mainstream
CUST005914,2023-08-19,Cuttack,Odisha,Mainstream
CUST005915,2023-10-25,Mangaluru,Karnataka,Value
CUST005916,2023-12-17,Bhubaneswar,Odisha,Value
CUST005917,2024-01-23,Kolkata,West Bengal,Premium
CUST005918,2023-09-22,Jalandhar,Punjab,Mainstream
CUST005919,2023-07-01,Chennai,Tamil Nadu,Value
CUST005920,2024-01-12,Chennai,Tamil Nadu,Value
CUST005921,2023-10-28,Patna,Bihar,Value
CUST005922,2023-05-06,Bhubaneswar,Odisha,Value
CUST005923,2023-04-30,Hyderabad,Telangana,Mainstream
CUST005924,2023-05-07,Panipat,Haryana,Value
CUST005925,2023-07-21,Kozhikode,Kerala,Mainstream
CUST005926,2023-11-07,Faridabad,Haryana,Value
CUST005927,2023-05-14,Chennai,Tamil Nadu,Value
CUST005928,2023-03-12,Indore,Madhya Pradesh,Value
CUST005929,2023-07-01,Varanasi,Uttar Pradesh,Premium
CUST005930,2023-04-04,Hyderabad,Telangana,Mainstream
CUST005931,2023-08-21,Surat,Gujarat,Value
CUST005932,2023-05-01,Thiruvananthapuram,Kerala,Mainstream
CUST005933,2023-04-19,Silchar,Assam,Mainstream
CUST005934,2024-02-10,Silchar,Assam,Mainstream
CUST005935,2023-04-03,Dibrugarh,Assam,Value
CUST005936,2023-05-08,Ludhiana,Punjab,Health-focused
CUST005937,2023-07-16,Bengaluru,Karnataka,Value
CUST005938,2023-05-20,Nashik,Maharashtra,Premium
CUST005939,2023-10-04,Cuttack,Odisha,Value
CUST005940,2023-09-02,Patna,Bihar,Premium
CUST005941,2023-07-19,Coimbatore,Tamil Nadu,Mainstream
CUST005942,2023-07-03,Amritsar,Punjab,Value
CUST005943,2023-08-05,Dibrugarh,Assam,Mainstream
CUST005944,2023-09-24,Kozhikode,Kerala,Mainstream
CUST005945,2023-12-24,Kota,Rajasthan,Mainstream
CUST005946,2023-12-18,Bhubaneswar,Odisha,Value
CUST005947,2023-03-09,Gwalior,Madhya Pradesh,Premium
CUST005948,2023-08-06,Jabalpur,Madhya Pradesh,Mainstream
CUST005949,2023-12-13,Nashik,Maharashtra,Mainstream
CUST005950,2023-08-15,Cuttack,Odisha,Value
CUST005951,2023-03-25,Dwarka,Delhi,Premium
CUST005952,2023-09-27,Bhubaneswar,Odisha,Premium
CUST005953,2023-06-24,Guwahati,Assam,Mainstream
CUST005954,2023-12-22,Chandigarh,Punjab,Mainstream
CUST005955,2023-07-13,Vadodara,Gujarat,Mainstream
